Observer,FlankinDirection,Eccen_X,Eccen_Y,RadialEccentricity,CrowdingDistance,TargetDeg,Font,Meridian,Task,Session
S34,radial,5,0,5,0.709801779376702,0.507001270983359,Sloan,Right,crowding,2
S34,radial,-5,-0,5,1.23370309272617,0.881216494804409,Sloan,Left,crowding,2
S34,radial,0,5,5,1.63930410951286,1.1709315067949,Sloan,Upper,crowding,2
S34,radial,-0,-5,5,1.48720372821785,1.06228837729847,Sloan,Lower,crowding,2
S35,radial,5,0,5,0.625301567546142,0.446643976818673,Sloan,Right,crowding,1
S35,radial,-5,-0,5,1.01400254196672,0.724287529976227,Sloan,Left,crowding,1
S35,radial,0,5,5,2.73780686331014,1.95557633093581,Sloan,Upper,crowding,1
S35,radial,-0,-5,5,1.96040491446899,1.40028922462071,Sloan,Lower,crowding,1
S35,radial,10,0,10,4.44471114228744,3.17479367306246,Sloan,Right,crowding,1
S35,radial,-10,-0,10,2.70400677857791,1.93143341326994,Sloan,Left,crowding,1
S35,radial,0,10,10,3.43070860032073,2.45050614308623,Sloan,Upper,crowding,1
S35,radial,-0,-10,10,3.31240830375794,2.36600593125567,Sloan,Lower,crowding,1
S35,radial,5,0,5,2.9744074564357,2.12457675459693,Pelli,Right,crowding,1
S35,radial,-5,-0,5,2.88990724460514,2.06421946043225,Pelli,Left,crowding,1
S35,tangential,5,0,5,0.845002118305598,0.603572941646856,Sloan,Right,crowding,1
S35,tangential,-5,-0,5,0.980202457234494,0.700144612310353,Sloan,Left,crowding,1
S35,horizontal,0,0,0,0.101458832801269,0.0724705948580494,Pelli,fovea,crowding,1
S35,horizontal,0,0,0,0.101458832801269,0.0756439682254698,Sloan,fovea,acuity,1
S35,horizontal,0,0,0,0.101458832801269,0.0714206321599929,Sloan,fovea,acuity,2
S35,radial,10,0,10,2.01110504156732,1.43650360111952,Sloan,Right,crowding,2
S35,radial,-10,-0,10,2.06180516866566,1.47271797761833,Sloan,Left,crowding,2
S35,radial,0,10,10,3.21100804956127,2.29357717825805,Sloan,Upper,crowding,2
S35,radial,-0,-10,10,4.42781109992133,3.16272221422952,Sloan,Lower,crowding,2
S35,radial,5,0,5,0.77740194884115,0.555287106315107,Sloan,Right,crowding,2
S35,radial,-5,-0,5,2.16320542286233,1.54514673061595,Sloan,Left,crowding,2
S35,radial,0,5,5,2.04490512629955,1.46064651878539,Sloan,Upper,crowding,2
S35,radial,-0,-5,5,2.83920711750681,2.02800508393344,Sloan,Lower,crowding,2
S35,horizontal,0,0,0,0.0946949106145177,0.0700549083627806,Pelli,fovea,crowding,2
S35,tangential,5,0,5,0.642201609912254,0.470786894484547,Sloan,Right,crowding,2
S35,tangential,-5,-0,5,0.980202457234494,0.700144612310353,Sloan,Left,crowding,2
S35,radial,5,0,5,2.01110504156732,1.43650360111952,Pelli,Right,crowding,2
S35,radial,-5,-0,5,3.09270775299849,2.20907696642749,Pelli,Left,crowding,2
S36,radial,5,0,5,1.47030368585174,1.05021691846553,Sloan,Right,crowding,1
S36,radial,-5,-0,5,3.61660906634796,2.58329219024854,Sloan,Left,crowding,1
S36,radial,0,5,5,1.75760440607564,1.25543171862546,Sloan,Upper,crowding,1
S36,radial,-0,-5,5,1.82520457554009,1.30371755395721,Sloan,Lower,crowding,1
S36,radial,10,0,10,2.36600593125567,1.6900042366112,Sloan,Right,crowding,1
S36,radial,-10,-0,10,5.07001270983359,3.62143764988113,Sloan,Left,crowding,1
S36,radial,0,10,10,4.85031215907413,3.46450868505295,Sloan,Upper,crowding,1
S36,radial,-0,-10,10,3.49830876978518,2.49879197841798,Sloan,Lower,crowding,1
S36,radial,5,0,5,1.18300296562784,0.845002118305598,Pelli,Right,crowding,1
S36,radial,-5,-0,5,1.23370309272617,0.881216494804409,Pelli,Left,crowding,1
S36,tangential,5,0,5,0.760501906475038,0.543215647482171,Sloan,Right,crowding,1
S36,tangential,-5,-0,5,0.743601864108926,0.531144188649234,Sloan,Left,crowding,1
S36,horizontal,0,0,0,0.0845490273343908,0.060392162381708,Pelli,fovea,crowding,1
S36,horizontal,0,0,0,0.165716093575406,0.119141841982668,Sloan,fovea,acuity,1
S36,horizontal,0,0,0,0.138660404828401,0.098429967916411,Sloan,fovea,acuity,2
S36,horizontal,0,0,0,0.0777851051476396,0.0555607893911712,Pelli,fovea,crowding,2
S36,tangential,5,0,5,0.726701821742814,0.519072729816296,Sloan,Right,crowding,2
S36,tangential,-5,-0,5,0.77740194884115,0.567358565148044,Sloan,Left,crowding,2
S36,radial,5,0,5,1.1323028385295,0.808787741806787,Pelli,Right,crowding,2
S36,radial,-5,-0,5,1.11540279616339,0.796716282973849,Pelli,Left,crowding,2
S36,radial,10,0,10,1.80830453317398,1.29164609512427,Sloan,Right,crowding,2
S36,radial,-10,-0,10,4.19121050679577,2.9937217905684,Sloan,Left,crowding,2
S36,radial,0,10,10,5.05311266746748,3.6093661910482,Sloan,Upper,crowding,2
S36,radial,-0,-10,10,3.21100804956127,2.29357717825805,Sloan,Lower,crowding,2
S36,radial,5,0,5,0.980202457234494,0.700144612310353,Sloan,Right,crowding,2
S36,radial,-5,-0,5,1.90970478737065,1.36407484812189,Sloan,Left,crowding,2
S36,radial,0,5,5,1.70690427897731,1.21921734212665,Sloan,Upper,crowding,2
S36,radial,-0,-5,5,1.09850275379728,0.784644824140912,Sloan,Lower,crowding,2
S37,horizontal,0,0,0,0.179243937948909,0.127634696934106,Sloan,fovea,acuity,2
S37,horizontal,0,0,0,0.118368638268147,0.0869647138296588,Pelli,fovea,crowding,2
S37,radial,10,0,10,3.34620838849017,2.39014884892155,Sloan,Right,crowding,2
S37,radial,-10,-0,10,3.34620838849017,2.39014884892155,Sloan,Left,crowding,2
S37,radial,0,10,10,3.48140872741906,2.48672051958505,Sloan,Upper,crowding,2
S37,radial,-0,-10,10,3.17720796482905,2.26943426059218,Sloan,Lower,crowding,2
S37,radial,5,0,5,1.03090258433283,0.736358988809164,Sloan,Right,crowding,2
S37,radial,-5,-0,5,1.11540279616339,0.796716282973849,Sloan,Left,crowding,2
S37,radial,0,5,5,1.82520457554009,1.30371755395721,Sloan,Upper,crowding,2
S37,radial,-0,-5,5,1.21680305036006,0.869145035971472,Sloan,Lower,crowding,2
S37,tangential,5,0,5,0.709801779376702,0.507001270983359,Sloan,Right,crowding,2
S37,tangential,-5,-0,5,0.726701821742814,0.519072729816296,Sloan,Left,crowding,2
S37,radial,5,0,5,1.23370309272617,0.881216494804409,Pelli,Right,crowding,2
S37,radial,-5,-0,5,1.01400254196672,0.724287529976227,Pelli,Left,crowding,2
S37,radial,5,0,5,1.21680305036006,0.869145035971472,Sloan,Right,crowding,1
S37,radial,-5,-0,5,1.35200338928896,0.965716706634969,Sloan,Left,crowding,1
S37,radial,0,5,5,1.96040491446899,1.40028922462071,Sloan,Upper,crowding,1
S37,radial,-0,-5,5,1.11540279616339,0.796716282973849,Sloan,Lower,crowding,1
S37,radial,10,0,10,2.16320542286233,1.54514673061595,Sloan,Right,crowding,1
S37,radial,-10,-0,10,5.10381279456581,3.64558056754701,Sloan,Left,crowding,1
S37,radial,0,10,10,3.90390978657186,2.78850699040847,Sloan,Upper,crowding,1
S37,radial,-0,-10,10,3.17720796482905,2.26943426059218,Sloan,Lower,crowding,1
S37,radial,5,0,5,1.21680305036006,0.869145035971472,Pelli,Right,crowding,1
S37,radial,-5,-0,5,1.6900042366112,1.20714588329371,Pelli,Left,crowding,1
S37,tangential,5,0,5,0.794301991207262,0.579430023980981,Sloan,Right,crowding,1
S37,tangential,-5,-0,5,1.11540279616339,0.808787741806786,Sloan,Left,crowding,1
S37,horizontal,0,0,0,0.114986677174772,0.0821333408391229,Pelli,fovea,crowding,1
S37,horizontal,0,0,0,0.10822275498802,0.0771816979810734,Sloan,fovea,acuity,1
S38,radial,5,0,5,0.642201609912254,0.45871543565161,Sloan,Right,crowding,1
S38,radial,-5,-0,5,1.5548038976823,1.11057421263021,Sloan,Left,crowding,1
S38,radial,0,5,5,1.6900042366112,1.20714588329371,Sloan,Upper,crowding,1
S38,radial,-0,-5,5,1.01400254196672,0.724287529976227,Sloan,Lower,crowding,1
S38,radial,10,0,10,2.73780686331014,1.95557633093581,Sloan,Right,crowding,1
S38,radial,-10,-0,10,3.26170817665961,2.32979155475686,Sloan,Left,crowding,1
S38,radial,0,10,10,3.05890766826626,2.18493404876162,Sloan,Upper,crowding,1
S38,radial,-0,-10,10,2.70400677857791,1.93143341326994,Sloan,Lower,crowding,1
S38,radial,5,0,5,0.388700974420575,0.277643553157554,Pelli,Right,crowding,1
S38,radial,-5,-0,5,1.30130326219062,0.929502330136158,Pelli,Left,crowding,1
S38,tangential,5,0,5,0.540801355715583,0.398358141486924,Sloan,Right,crowding,1
S38,tangential,-5,-0,5,0.625301567546142,0.446643976818674,Sloan,Left,crowding,1
S38,horizontal,0,0,0,0.0608752996807614,0.0434823569148298,Pelli,fovea,crowding,1
S38,horizontal,0,0,0,0.0946949106145177,0.0670777180123519,Sloan,fovea,acuity,1
S38,horizontal,0,0,0,0.101458832801269,0.0760721985725522,Sloan,fovea,acuity,2
S38,radial,5,0,5,1.04780262669894,0.748430447642101,Pelli,Right,crowding,2
S38,radial,-5,-0,5,0.963302414868382,0.688073153477415,Pelli,Left,crowding,2
S38,radial,10,0,10,1.23370309272617,0.881216494804409,Sloan,Right,crowding,2
S38,radial,-10,-0,10,2.95750741406959,2.11250529576399,Sloan,Left,crowding,2
S38,radial,0,10,10,2.83920711750681,2.02800508393344,Sloan,Upper,crowding,2
S38,radial,-0,-10,10,3.54900889688351,2.53500635491679,Sloan,Lower,crowding,2
S38,radial,5,0,5,0.709801779376702,0.507001270983359,Sloan,Right,crowding,2
S38,radial,-5,-0,5,1.52100381295008,1.08643129496434,Sloan,Left,crowding,2
S38,radial,0,5,5,1.11540279616339,0.796716282973849,Sloan,Upper,crowding,2
S38,radial,-0,-5,5,1.40270351638729,1.00193108313378,Sloan,Lower,crowding,2
S38,horizontal,0,0,0,0.0710211829608883,0.0531451028959025,Pelli,fovea,crowding,2
S38,tangential,5,0,5,0.60840152518003,0.434572517985736,Sloan,Right,crowding,2
S38,tangential,-5,-0,5,0.540801355715583,0.398358141486924,Sloan,Left,crowding,2
S39,radial,5,0,5,0.760501906475038,0.54321564748217,Sloan,Right,crowding,1
S39,radial,-5,-0,5,1.21680305036006,0.869145035971472,Sloan,Left,crowding,1
S39,radial,0,5,5,1.79140449080787,1.27957463629133,Sloan,Upper,crowding,1
S39,radial,-0,-5,5,1.57170394004841,1.12264567146315,Sloan,Lower,crowding,1
S39,radial,10,0,10,1.31820330455673,0.941573788969095,Sloan,Right,crowding,1
S39,radial,-10,-0,10,3.83630961710741,2.74022115507672,Sloan,Left,crowding,1
S39,radial,0,10,10,3.73490936291074,2.6677924020791,Sloan,Upper,crowding,1
S39,radial,-0,-10,10,3.36310843085628,2.40222030775449,Sloan,Lower,crowding,1
S39,radial,5,0,5,1.19990300799395,0.857073577138535,Pelli,Right,crowding,1
S39,radial,-5,-0,5,3.87010970183964,2.7643640727426,Pelli,Left,crowding,1
S39,tangential,5,0,5,0.557701398081695,0.410429600319861,Sloan,Right,crowding,1
S39,tangential,-5,-0,5,0.642201609912254,0.458715435651611,Sloan,Left,crowding,1
S39,horizontal,0,0,0,0.0946949106145177,0.069561548521815,Sloan,fovea,acuity,2
S39,horizontal,0,0,0,0.0608752996807614,0.0434823569148298,Pelli,fovea,crowding,2
S39,tangential,5,0,5,0.523901313349471,0.374215223821051,Sloan,Right,crowding,2
S39,tangential,-5,-0,5,0.591501482813918,0.422501059152799,Sloan,Left,crowding,2
S39,radial,5,0,5,0.811202033573374,0.579430023980981,Pelli,Right,crowding,2
S39,radial,-5,-0,5,1.28440321982451,0.917430871303221,Pelli,Left,crowding,2
S39,radial,10,0,10,1.30130326219062,0.929502330136158,Sloan,Right,crowding,2
S39,radial,-10,-0,10,3.05890766826626,2.18493404876162,Sloan,Left,crowding,2
S39,radial,0,10,10,4.377110972823,3.12650783773071,Sloan,Upper,crowding,2
S39,radial,-0,-10,10,3.2448081342935,2.31772009592393,Sloan,Lower,crowding,2
S39,radial,5,0,5,0.69290173701059,0.494929812150422,Sloan,Right,crowding,2
S39,radial,-5,-0,5,0.625301567546142,0.446643976818673,Sloan,Left,crowding,2
S39,radial,0,5,5,1.82520457554009,1.30371755395721,Sloan,Upper,crowding,2
S39,radial,-0,-5,5,1.23370309272617,0.881216494804409,Sloan,Lower,crowding,2
S39,horizontal,0,0,0,0.0676392218675127,0.0483137299053665,Pelli,fovea,crowding,1
S39,horizontal,0,0,0,0.101458832801269,0.073483139161819,Sloan,fovea,acuity,1
S40,horizontal,0,0,0,0.0845490273343908,0.0630484717279836,Sloan,fovea,acuity,2
S40,horizontal,0,0,0,0.037201572027132,0.0289882379432196,Pelli,fovea,crowding,2
S40,tangential,5,0,5,0.591501482813918,0.422501059152799,Sloan,Right,crowding,2
S40,tangential,-5,-0,5,0.507001270983359,0.362143764988114,Sloan,Left,crowding,2
S40,radial,5,0,5,1.08160271143117,0.772573365307975,Pelli,Right,crowding,2
S40,radial,-5,-0,5,1.31820330455673,0.941573788969095,Pelli,Left,crowding,2
S40,radial,10,0,10,2.9744074564357,2.12457675459693,Sloan,Right,crowding,2
S40,radial,-10,-0,10,2.90680728697126,2.07629091926518,Sloan,Left,crowding,2
S40,radial,0,10,10,3.88700974420575,2.77643553157554,Sloan,Upper,crowding,2
S40,radial,-0,-10,10,2.75470690567625,1.96764778976875,Sloan,Lower,crowding,2
S40,radial,5,0,5,0.60840152518003,0.434572517985736,Sloan,Right,crowding,2
S40,radial,-5,-0,5,0.625301567546142,0.446643976818673,Sloan,Left,crowding,2
S40,radial,0,5,5,1.75760440607564,1.25543171862546,Sloan,Upper,crowding,2
S40,radial,-0,-5,5,1.03090258433283,0.736358988809164,Sloan,Lower,crowding,2
S40,radial,5,0,5,0.659101652278366,0.470786894484547,Sloan,Right,crowding,1
S40,radial,-5,-0,5,0.845002118305598,0.603572941646856,Sloan,Left,crowding,1
S40,radial,0,5,5,1.62240406714675,1.15886004796196,Sloan,Upper,crowding,1
S40,radial,-0,-5,5,1.1323028385295,0.808787741806787,Sloan,Lower,crowding,1
S40,radial,10,0,10,1.4196035587534,1.01400254196672,Sloan,Right,crowding,1
S40,radial,-10,-0,10,3.00820754116793,2.14871967226281,Sloan,Left,crowding,1
S40,radial,0,10,10,3.9546099136702,2.82472136690728,Sloan,Upper,crowding,1
S40,radial,-0,-10,10,2.6871067362118,1.919361954437,Sloan,Lower,crowding,1
S40,radial,5,0,5,0.980202457234494,0.700144612310353,Pelli,Right,crowding,1
S40,radial,-5,-0,5,1.16610292326173,0.832930659472661,Pelli,Left,crowding,1
S40,tangential,5,0,5,0.591501482813918,0.422501059152799,Sloan,Right,crowding,1
S40,tangential,-5,-0,5,0.507001270983359,0.362143764988114,Sloan,Left,crowding,1
S40,horizontal,0,0,0,0.0676392218675127,0.0483137299053665,Pelli,fovea,crowding,1
S40,horizontal,0,0,0,0.0946949106145177,0.0692873164885825,Sloan,fovea,acuity,1
S41,radial,10,0,10,2.73780686331014,1.95557633093581,Sloan,Right,crowding,1
S41,radial,-10,-0,10,3.2448081342935,2.31772009592393,Sloan,Left,crowding,1
S41,radial,0,10,10,3.98840999840242,2.84886428457316,Sloan,Upper,crowding,1
S41,radial,-0,-10,10,3.31240830375794,2.36600593125567,Sloan,Lower,crowding,1
S41,radial,5,0,5,1.90970478737065,1.36407484812189,Pelli,Right,crowding,1
S41,radial,-5,-0,5,2.07870521103177,1.48478943645127,Pelli,Left,crowding,1
S41,radial,5,0,5,1.6900042366112,1.20714588329371,Sloan,Right,crowding,1
S41,radial,-5,-0,5,1.80830453317398,1.29164609512427,Sloan,Left,crowding,1
S41,radial,0,5,5,2.21390554996067,1.58136110711476,Sloan,Upper,crowding,1
S41,radial,-0,-5,5,1.53790385531619,1.09850275379728,Sloan,Lower,crowding,1
S41,tangential,5,0,5,0.642201609912254,0.470786894484547,Sloan,Right,crowding,1
S41,tangential,-5,-0,5,0.794301991207262,0.579430023980981,Sloan,Left,crowding,1
S41,horizontal,0,0,0,0.0608752996807614,0.0434823569148298,Pelli,fovea,crowding,1
S41,horizontal,0,0,0,0.0777851051476396,0.0576598065810085,Sloan,fovea,acuity,1
S41,horizontal,0,0,0,0.0913129495211421,0.0642099777096534,Sloan,fovea,acuity,2
S41,horizontal,0,0,0,0.0608752996807614,0.0434823569148298,Pelli,fovea,crowding,2
S41,tangential,5,0,5,0.709801779376702,0.507001270983359,Sloan,Right,crowding,2
S41,tangential,-5,-0,5,0.743601864108926,0.531144188649234,Sloan,Left,crowding,2
S41,radial,5,0,5,1.48720372821785,1.06228837729847,Pelli,Right,crowding,2
S41,radial,-5,-0,5,1.89280474500454,1.35200338928896,Pelli,Left,crowding,2
S41,radial,10,0,10,2.94060737170348,2.10043383693106,Sloan,Right,crowding,2
S41,radial,-10,-0,10,3.19410800719516,2.28150571942511,Sloan,Left,crowding,2
S41,radial,0,10,10,3.43070860032073,2.45050614308623,Sloan,Upper,crowding,2
S41,radial,-0,-10,10,3.19410800719516,2.28150571942511,Sloan,Lower,crowding,2
S41,radial,5,0,5,1.74070436370953,1.24336025979252,Sloan,Right,crowding,2
S41,radial,-5,-0,5,1.8421046179062,1.31578901279015,Sloan,Left,crowding,2
S41,radial,0,5,5,1.9773049568351,1.41236068345364,Sloan,Upper,crowding,2
S41,radial,-0,-5,5,1.5548038976823,1.11057421263021,Sloan,Lower,crowding,2
S42,radial,5,0,5,0.794301991207262,0.567358565148044,Sloan,Right,crowding,1
S42,radial,-5,-0,5,0.86190216067171,0.615644400479793,Sloan,Left,crowding,1
S42,radial,0,5,5,2.87300720223903,2.05214800159931,Sloan,Upper,crowding,1
S42,radial,-0,-5,5,1.70690427897731,1.21921734212665,Sloan,Lower,crowding,1
S42,radial,10,0,10,2.38290597362179,1.70207569544413,Sloan,Right,crowding,1
S42,radial,-10,-0,10,2.46740618545235,1.76243298960882,Sloan,Left,crowding,1
S42,radial,0,10,10,4.93481237090469,3.52486597921764,Sloan,Upper,crowding,1
S42,radial,-0,-10,10,3.73490936291074,2.6677924020791,Sloan,Lower,crowding,1
S42,radial,5,0,5,1.40270351638729,1.00193108313378,Pelli,Right,crowding,1
S42,radial,-5,-0,5,1.62240406714675,1.15886004796196,Pelli,Left,crowding,1
S42,tangential,5,0,5,0.726701821742814,0.519072729816296,Sloan,Right,crowding,1
S42,tangential,-5,-0,5,0.540801355715583,0.398358141486924,Sloan,Left,crowding,1
S42,horizontal,0,0,0,0.0676392218675127,0.0483137299053665,Pelli,fovea,crowding,1
S42,horizontal,0,0,0,0.101458832801269,0.0747398072901687,Sloan,fovea,acuity,1
S42,horizontal,0,0,0,0.125132560454898,0.0907343870064057,Sloan,fovea,acuity,2
S42,horizontal,0,0,0,0.0710211829608883,0.0507294164006345,Pelli,fovea,crowding,2
S42,tangential,5,0,5,0.676001694644478,0.494929812150421,Sloan,Right,crowding,2
S42,tangential,-5,-0,5,0.60840152518003,0.434572517985736,Sloan,Left,crowding,2
S42,radial,5,0,5,1.40270351638729,1.00193108313378,Pelli,Right,crowding,2
S42,radial,-5,-0,5,1.18300296562784,0.845002118305598,Pelli,Left,crowding,2
S42,radial,10,0,10,2.87300720223903,2.05214800159931,Sloan,Right,crowding,2
S42,radial,-10,-0,10,2.53500635491679,1.81071882494057,Sloan,Left,crowding,2
S42,radial,0,10,10,5.44181364188805,3.88700974420575,Sloan,Upper,crowding,2
S42,radial,-0,-10,10,2.75470690567625,1.96764778976875,Sloan,Lower,crowding,2
S42,radial,5,0,5,0.94640237250227,0.676001694644478,Sloan,Right,crowding,2
S42,radial,-5,-0,5,1.14920288089561,0.820859200639724,Sloan,Left,crowding,2
S42,radial,0,5,5,1.72380432134342,1.23128880095959,Sloan,Upper,crowding,2
S42,radial,-0,-5,5,1.14920288089561,0.820859200639724,Sloan,Lower,crowding,2
S43,radial,10,0,10,2.53500635491679,1.81071882494057,Sloan,Right,crowding,1
S43,radial,-10,-0,10,3.36310843085628,2.40222030775449,Sloan,Left,crowding,1
S43,radial,0,10,10,4.529211354118,3.23515096722715,Sloan,Upper,crowding,1
S43,radial,-0,-10,10,4.05601016786687,2.89715011990491,Sloan,Lower,crowding,1
S43,radial,5,0,5,1.31820330455673,0.941573788969095,Pelli,Right,crowding,1
S43,radial,-5,-0,5,1.72380432134342,1.23128880095959,Pelli,Left,crowding,1
S43,tangential,5,0,5,0.726701821742814,0.519072729816296,Sloan,Right,crowding,1
S43,tangential,-5,-0,5,0.878802203037822,0.627715859312731,Sloan,Left,crowding,1
S43,horizontal,0,0,0,0.0845490273343908,0.0628078488769759,Pelli,fovea,crowding,1
S43,radial,5,0,5,1.30130326219062,0.929502330136158,Sloan,Right,crowding,1
S43,radial,-5,-0,5,1.38580347402118,0.989859624300843,Sloan,Left,crowding,1
S43,radial,0,5,5,2.38290597362179,1.70207569544413,Sloan,Upper,crowding,1
S43,radial,-0,-5,5,1.45340364348563,1.03814545963259,Sloan,Lower,crowding,1
S43,horizontal,0,0,0,0.10822275498802,0.0781514667254369,Sloan,fovea,acuity,1
S43,horizontal,0,0,0,0.0946949106145177,0.0698907110034365,Sloan,fovea,acuity,2
S43,horizontal,0,0,0,0.10822275498802,0.0773019678485861,Pelli,fovea,crowding,2
S43,tangential,5,0,5,0.743601864108926,0.531144188649234,Sloan,Right,crowding,2
S43,tangential,-5,-0,5,0.743601864108926,0.531144188649234,Sloan,Left,crowding,2
S43,radial,5,0,5,1.28440321982451,0.917430871303221,Pelli,Right,crowding,2
S43,radial,-5,-0,5,1.60550402478064,1.14678858912903,Pelli,Left,crowding,2
S43,radial,10,0,10,2.46740618545235,1.76243298960882,Sloan,Right,crowding,2
S43,radial,-10,-0,10,3.05890766826626,2.18493404876162,Sloan,Left,crowding,2
S43,radial,0,10,10,4.44471114228744,3.17479367306246,Sloan,Upper,crowding,2
S43,radial,-0,-10,10,4.54611139648412,3.24722242606008,Sloan,Lower,crowding,2
S43,radial,5,0,5,1.18300296562784,0.845002118305598,Sloan,Right,crowding,2
S43,radial,-5,-0,5,0.94640237250227,0.676001694644478,Sloan,Left,crowding,2
S43,radial,0,5,5,1.43650360111952,1.02607400079965,Sloan,Upper,crowding,2
S43,radial,-0,-5,5,1.50410377058396,1.0743598361314,Sloan,Lower,crowding,2
S44,radial,5,0,5,1.06470266906505,0.760501906475038,Sloan,Right,crowding,1
S44,radial,-5,-0,5,1.4196035587534,1.01400254196672,Sloan,Left,crowding,1
S44,radial,0,5,5,1.63930410951286,1.1709315067949,Sloan,Upper,crowding,1
S44,radial,-0,-5,5,1.14920288089561,0.820859200639724,Sloan,Lower,crowding,1
S44,radial,10,0,10,2.94060737170348,2.10043383693106,Sloan,Right,crowding,1
S44,radial,-10,-0,10,2.87300720223903,2.05214800159931,Sloan,Left,crowding,1
S44,radial,0,10,10,4.63061160831468,3.30757972022477,Sloan,Upper,crowding,1
S44,radial,-0,-10,10,3.12650783773071,2.23321988409337,Sloan,Lower,crowding,1
S44,radial,5,0,5,1.18300296562784,0.845002118305598,Pelli,Right,crowding,1
S44,radial,-5,-0,5,2.28150571942511,1.62964694244651,Pelli,Left,crowding,1
S44,tangential,5,0,5,0.743601864108926,0.531144188649234,Sloan,Right,crowding,1
S44,tangential,-5,-0,5,0.878802203037822,0.627715859312731,Sloan,Left,crowding,1
S44,horizontal,0,0,0,0.101458832801269,0.0748862813533174,Pelli,fovea,crowding,1
S44,horizontal,0,0,0,0.10822275498802,0.0774777477529075,Sloan,fovea,acuity,1
S44,horizontal,0,0,0,0.0946949106145177,0.0704479426647926,Sloan,fovea,acuity,2
S44,radial,5,0,5,1.40270351638729,1.00193108313378,Pelli,Right,crowding,2
S44,radial,-5,-0,5,2.61950656674735,1.87107611910525,Pelli,Left,crowding,2
S44,radial,10,0,10,2.94060737170348,2.10043383693106,Sloan,Right,crowding,2
S44,radial,-10,-0,10,2.53500635491679,1.81071882494057,Sloan,Left,crowding,2
S44,radial,0,10,10,4.29261076099244,3.06615054356603,Sloan,Upper,crowding,2
S44,radial,-0,-10,10,2.80540703277459,2.00386216626756,Sloan,Lower,crowding,2
S44,radial,5,0,5,1.01400254196672,0.724287529976227,Sloan,Right,crowding,2
S44,radial,-5,-0,5,1.36890343165507,0.977788165467906,Sloan,Left,crowding,2
S44,radial,0,5,5,2.48430622781846,1.77450444844176,Sloan,Upper,crowding,2
S44,radial,-0,-5,5,0.929502330136158,0.663930235811541,Sloan,Lower,crowding,2
S44,horizontal,0,0,0,0.0676392218675127,0.0483137299053665,Pelli,fovea,crowding,2
S44,tangential,5,0,5,0.828102075939486,0.591501482813918,Sloan,Right,crowding,2
S44,tangential,-5,-0,5,0.760501906475038,0.555287106315106,Sloan,Left,crowding,2
S45,radial,10,0,10,2.78850699040847,1.99179070743462,Sloan,Right,crowding,1
S45,radial,-10,-0,10,3.71800932054463,2.65572094324616,Sloan,Left,crowding,1
S45,radial,0,10,10,5.13761287929804,3.66972348521288,Sloan,Upper,crowding,1
S45,radial,-0,-10,10,4.34331088809077,3.10236492006484,Sloan,Lower,crowding,1
S45,radial,5,0,5,1.63930410951286,1.1709315067949,Pelli,Right,crowding,1
S45,radial,-5,-0,5,1.70690427897731,1.21921734212665,Pelli,Left,crowding,1
S45,tangential,5,0,5,0.60840152518003,0.434572517985736,Sloan,Right,crowding,1
S45,tangential,-5,-0,5,0.760501906475038,0.543215647482171,Sloan,Left,crowding,1
S45,horizontal,0,0,0,0.0608752996807614,0.0434823569148298,Pelli,fovea,crowding,1
S45,horizontal,0,0,0,0.0946949106145177,0.0678244150951527,Sloan,fovea,acuity,1
S45,radial,5,0,5,0.591501482813918,0.422501059152799,Sloan,Right,crowding,1
S45,radial,-5,-0,5,1.21680305036006,0.869145035971472,Sloan,Left,crowding,1
S45,radial,0,5,5,2.55190639728291,1.8227902837735,Sloan,Upper,crowding,1
S45,radial,-0,-5,5,1.53790385531619,1.09850275379728,Sloan,Lower,crowding,1
S45,horizontal,0,0,0,0.118368638268147,0.0843910463515284,Sloan,fovea,acuity,2
S45,horizontal,0,0,0,0.0777851051476396,0.0579764758864392,Pelli,fovea,crowding,2
S45,tangential,5,0,5,0.760501906475038,0.543215647482171,Sloan,Right,crowding,2
S45,tangential,-5,-0,5,0.980202457234494,0.700144612310353,Sloan,Left,crowding,2
S45,radial,5,0,5,1.65620415187897,1.18300296562784,Pelli,Right,crowding,2
S45,radial,-5,-0,5,1.70690427897731,1.21921734212665,Pelli,Left,crowding,2
S45,radial,10,0,10,2.33220584652345,1.66586131894532,Sloan,Right,crowding,2
S45,radial,-10,-0,10,3.1096077953646,2.22114842526043,Sloan,Left,crowding,2
S45,radial,0,10,10,5.30661330295915,3.79043807354225,Sloan,Upper,crowding,2
S45,radial,-0,-10,10,5.23901313349471,3.74215223821051,Sloan,Lower,crowding,2
S45,radial,5,0,5,0.929502330136158,0.663930235811541,Sloan,Right,crowding,2
S45,radial,-5,-0,5,1.23370309272617,0.881216494804409,Sloan,Left,crowding,2
S45,radial,0,5,5,1.87590470263843,1.33993193045602,Sloan,Upper,crowding,2
S45,radial,-0,-5,5,1.82520457554009,1.30371755395721,Sloan,Lower,crowding,2
S46,radial,5,0,5,0.659101652278366,0.470786894484547,Sloan,Right,crowding,1
S46,radial,-5,-0,5,0.743601864108926,0.531144188649233,Sloan,Left,crowding,1
S46,radial,0,5,5,1.48720372821785,1.06228837729847,Sloan,Upper,crowding,1
S46,radial,-0,-5,5,1.14920288089561,0.820859200639724,Sloan,Lower,crowding,1
S46,radial,10,0,10,2.6871067362118,1.919361954437,Sloan,Right,crowding,1
